REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF697BQR_sorted.bam	ENCFF225QVL_sorted.bam
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4959_lociStitched	chr17	82528521	82537201	3	1519	3969.364	822.864
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10486_lociStitched	chr9	19153684	19162337	4	1491	2953.2689	959.6177
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4036_lociStitched	chr16	30805637	30814279	3	1100	2267.6608	827.9036
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3969_lociStitched	chr16	22191058	22199687	2	1207	3442.1081	1032.0284
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10892_lociStitched	chr9	131627362	131635834	4	1494	3586.1976	913.2816
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3737_lociStitched	chr15	78448292	78456595	3	1039	3701.4774	900.8755
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6958_lociStitched	chr20	50278416	50286657	4	2069	3579.8904	900.7413
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7193_lociStitched	chr22	25044683	25052902	2	601	2916.1012	839.9818
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3863_lociStitched	chr16	1601971	1610106	3	947	1909.2845	844.413
6_/mnt/vdb/MACS/human/ENCFF183VRP_peak_787_lociStitched	chr1	156121754	156129859	6	4055	6347.836	786.185
6_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6877_lociStitched	chr20	45336227	45344259	6	3740	6097.8944	947.776
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6937_lociStitched	chr20	49768548	49776550	3	1787	4198.6494	881.0202
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3221_lociStitched	chr14	35334916	35342915	4	3207	5884.0644	814.2982
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_648_lociStitched	chr1	145977838	145985751	4	2202	4400.4193	1000.9945
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6219_lociStitched	chr2	66438203	66446100	2	656	3832.4141	718.627
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5949_lociStitched	chr2	20443826	20451715	5	4438	6083.2079	752.6106
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_575_lociStitched	chr1	94955616	94963494	3	855	2661.1884	824.8266
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1791_lociStitched	chr11	35359821	35367622	2	796	2710.0674	1067.9569
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2774_lociStitched	chr12	114768012	114775770	4	1686	4430.5938	861.9138
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_179_lociStitched	chr1	21261247	21268968	3	1680	4226.4754	1073.219
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2203_lociStitched	chr11	123453448	123461127	5	1318	4877.7008	894.6035
6_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6581_lociStitched	chr2	205699621	205707289	6	2323	5237.244	920.16
6_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9594_lociStitched	chr7	4694033	4701672	6	2442	4920.2799	915.9161
6_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4756_lociStitched	chr17	59783237	59790822	6	2445	4532.0375	719.058
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5031_lociStitched	chr18	9870314	9877895	3	1277	2923.9917	922.6077
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6459_lociStitched	chr2	156334795	156342298	2	1169	2859.3933	742.797
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3777_lociStitched	chr15	90158142	90165630	2	586	1417.4784	888.0768
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1862_lociStitched	chr11	61335390	61342807	3	863	1742.2533	777.3016
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_692_lociStitched	chr1	150561017	150568353	3	1874	4975.2752	853.1768
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1343_lociStitched	chr10	72223221	72230556	3	1409	3613.221	727.632
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3809_lociStitched	chr15	92908132	92915459	2	500	1949.7147	879.24
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5229_lociStitched	chr19	2161616	2168902	3	1978	3221.8692	534.7924
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3267_lociStitched	chr14	50955372	50962527	2	642	1790.8965	626.778
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_725_lociStitched	chr1	153783289	153790375	2	700	1310.2014	540.6618
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1338_lociStitched	chr10	72061775	72068853	3	1165	2775.2838	620.7406
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8099_lociStitched	chr4	38666477	38673524	3	1483	4291.623	828.0225
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1144_lociStitched	chr10	964141	971068	4	1920	3539.0043	752.2722
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3088_lociStitched	chr13	110521423	110528331	2	678	2825.372	741.2284
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5204_lociStitched	chr19	1827689	1834590	3	1590	2799.7357	596.2464
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_325_lociStitched	chr1	32755071	32761948	5	2341	4437.7281	794.2935
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9749_lociStitched	chr7	72918119	72924970	2	649	1402.3997	546.0247
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4569_lociStitched	chr17	42129414	42136257	3	801	2355.3606	700.0389
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6160_lociStitched	chr2	54666912	54673737	3	919	3226.1775	846.9825
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9200_lociStitched	chr6	35726007	35732802	4	3309	5900.778	808.605
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9306_lociStitched	chr6	73579914	73586701	2	2968	4451.5933	624.404
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9572_lociStitched	chr7	1531368	1538102	4	3638	5323.9004	627.6088
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_551_lociStitched	chr1	91844669	91851381	3	1363	2882.804	638.3112
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3795_lociStitched	chr15	92804239	92810874	4	2439	3586.881	531.4635
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2588_lociStitched	chr12	64083005	64089600	2	938	3021.1695	848.7765
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3386_lociStitched	chr14	75536161	75542751	2	563	1260.667	749.283
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4870_lociStitched	chr17	76697038	76703538	3	1786	3547.05	621.4
6_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8364_lociStitched	chr4	184343276	184349741	6	4747	7009.9995	739.596
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8722_lociStitched	chr5	142356806	142363269	3	731	2159.9346	571.9755
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_246_lociStitched	chr1	25828936	25835393	3	648	2694.5061	723.184
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9713_lociStitched	chr7	47570918	47577363	4	1180	3404.249	841.0725
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2777_lociStitched	chr12	114800049	114806482	2	544	1800.5967	602.1288
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_343_lociStitched	chr1	35448187	35454598	2	888	2812.5057	821.2491
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8131_lociStitched	chr4	40621138	40627468	3	1365	3133.983	722.253
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7227_lociStitched	chr22	31290017	31296325	3	1651	3551.404	676.2176
7_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6225_lociStitched	chr2	66575608	66581908	7	3482	4954.95	585.9
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5612_lociStitched	chr19	39398137	39404404	4	2350	4091.7243	682.4763
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7483_lociStitched	chr3	15287822	15294071	3	1762	3905.0001	803.6214
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8705_lociStitched	chr5	141508683	141514886	4	2088	3319.2253	656.2774
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1044_lociStitched	chr1	225812666	225818821	5	3515	4813.8255	592.111
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2050_lociStitched	chr11	75558372	75564525	3	2708	3864.6993	662.6781
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4084_lociStitched	chr16	56605441	56611555	3	5102	7789.236	782.592
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_499_lociStitched	chr1	65424343	65430446	2	510	1800.9953	657.9034
7_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5001_lociStitched	chr18	3649146	3655204	7	3867	5279.547	705.757
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1459_lociStitched	chr10	89277906	89283963	2	1064	2354.3559	755.9136
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1645_lociStitched	chr10	127922820	127928719	2	439	1892.9891	618.8051
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5223_lociStitched	chr19	2059096	2064989	3	2506	4643.684	540.3881
6_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1429_lociStitched	chr10	79146464	79152324	6	2793	4100.828	680.346
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4071_lociStitched	chr16	53080348	53086198	3	1056	2759.445	686.205
6_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3060_lociStitched	chr13	97255431	97261226	6	3306	5395.7245	865.773
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9846_lociStitched	chr7	95482872	95488652	2	1214	3408.466	520.778
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4630_lociStitched	chr17	45143966	45149724	3	2687	4271.8602	621.2882
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2502_lociStitched	chr12	53366224	53371970	3	1510	2425.3866	513.6924
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1418_lociStitched	chr10	78972177	78977913	4	2721	4073.7072	433.6416
8_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1697_lociStitched	chr11	1842916	1848636	8	2451	3993.704	657.8
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_756_lociStitched	chr1	155000011	155005710	2	3283	4526.1458	507.211
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_135_lociStitched	chr1	16176390	16181962	2	478	1009.6464	541.0412
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7963_lociStitched	chr3	187737983	187743506	4	4833	6721.491	673.806
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6118_lociStitched	chr2	46845420	46850832	5	2614	4582.3404	665.676
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3278_lociStitched	chr14	55102998	55108402	3	1257	2590.1372	610.652
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_55_lociStitched	chr1	8407256	8412655	3	1904	3544.4435	778.5358
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2903_lociStitched	chr12	132001369	132006731	3	962	1816.1094	476.6818
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2651_lociStitched	chr12	93917963	93923323	3	1060	2401.816	561.192
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4895_lociStitched	chr17	77389802	77395097	2	696	2562.2505	550.68
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6087_lociStitched	chr2	42613765	42619030	2	908	1945.944	505.9665
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6968_lociStitched	chr20	50334179	50339422	2	466	1615.8926	723.0097
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4098_lociStitched	chr16	66512330	66517552	2	697	1968.1718	574.42
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4634_lociStitched	chr17	45307585	45312787	2	1007	2236.86	561.2958
7_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6961_lociStitched	chr20	50304219	50309317	7	2836	4866.5508	697.9162
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10716_lociStitched	chr9	104868787	104873865	4	1280	3024.4568	574.8296
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8735_lociStitched	chr5	149482143	149487213	3	1151	1935.219	495.339
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7149_lociStitched	chr22	19271481	19276412	3	883	2389.0695	628.7025
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6906_lociStitched	chr20	47315226	47320053	2	3873	5932.383	588.4113
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3314_lociStitched	chr14	64195879	64200702	2	652	2709.0791	510.7557
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6617_lociStitched	chr2	218282407	218287182	4	1014	2888.875	539.0975
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4887_lociStitched	chr17	77319511	77324243	2	4518	4994.1528	515.788
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2460_lociStitched	chr12	50242255	50246983	2	807	1594.2816	446.3232
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7465_lociStitched	chr3	12994661	12999350	2	507	1987.1982	512.9766
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3012_lociStitched	chr13	48563993	48568668	2	864	1728.3475	581.57
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10304_lociStitched	chr8	102805936	102810573	4	2945	4453.8385	576.3791
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_159_lociStitched	chr1	18922597	18927168	2	465	1297.2498	601.0865
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10065_lociStitched	chr8	12753421	12757975	2	2028	2909.0952	398.475
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4951_lociStitched	chr17	82242839	82247323	2	584	1397.2144	475.7524
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9583_lociStitched	chr7	2637780	2642252	3	1294	2248.9688	346.1328
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10262_lociStitched	chr8	93932158	93936611	2	707	2806.2806	559.7421
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3835_lociStitched	chr15	101199115	101203558	2	639	2073.9924	474.9567
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5023_lociStitched	chr18	9771550	9775992	2	500	2104.6196	465.9658
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4586_lociStitched	chr17	42518147	42522562	4	2550	3537.7395	420.308
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5827_lociStitched	chr19	52197244	52201645	4	1449	3086.4213	546.6042
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10368_lociStitched	chr8	127851279	127855678	5	2917	4354.5701	483.89
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4713_lociStitched	chr17	57477470	57481859	4	2166	3348.3681	561.3531
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4720_lociStitched	chr17	57537534	57541909	4	1352	2950.9375	514.5
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9229_lociStitched	chr6	37240393	37244761	3	1213	2206.2768	523.7232
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5005_lociStitched	chr18	3817381	3821733	2	509	1441.8176	524.8512
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7103_lociStitched	chr21	41947729	41952060	3	896	2492.4905	488.1037
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4272_lociStitched	chr17	1783353	1787641	2	881	2333.1008	624.3328
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1278_lociStitched	chr10	59745623	59749903	2	607	1987.632	433.564
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5103_lociStitched	chr18	45666760	45671030	2	800	1367.254	454.755
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7616_lociStitched	chr3	50260462	50264723	3	1076	1994.5741	506.2068
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8529_lociStitched	chr5	91024124	91028378	3	1252	2982.054	604.068
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_875_lociStitched	chr1	169108782	169112997	2	591	2354.499	598.53
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2462_lociStitched	chr12	50271496	50275694	3	1098	2164.069	423.998
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9065_lociStitched	chr6	30092074	30096271	3	664	1766.937	498.6036
7_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10295_lociStitched	chr8	102787754	102791903	7	2769	3710.8656	518.2101
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2270_lociStitched	chr12	6226511	6230631	3	1191	2266.824	545.9
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7474_lociStitched	chr3	14414059	14418163	2	752	1889.4816	478.116
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5073_lociStitched	chr18	22344889	22348988	5	3088	4025.6279	452.1197
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2814_lociStitched	chr12	121797962	121802056	4	2449	3637.9284	364.366
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_202_lociStitched	chr1	21909656	21913749	2	504	1823.4315	400.7047
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1522_lociStitched	chr10	100997880	101001944	3	3361	4253.7888	503.1232
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4543_lociStitched	chr17	40068616	40072635	5	1864	2870.3698	431.6406
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8635_lociStitched	chr5	134551548	134555553	4	2454	3352.5855	449.7615
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3331_lociStitched	chr14	68139877	68143881	2	546	1768.5668	459.6592
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8533_lociStitched	chr5	91058911	91062914	2	710	1726.0936	431.5234
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3983_lociStitched	chr16	25063550	25067545	2	560	2083.3925	518.9505
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5237_lociStitched	chr19	2542637	2546567	3	2281	3165.615	388.284
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_569_lociStitched	chr1	94863060	94866989	5	2621	3780.0909	502.1262
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1003_lociStitched	chr1	211609526	211613428	2	646	1737.9508	399.955
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9792_lociStitched	chr7	75965829	75969709	4	1392	2747.428	392.656
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7160_lociStitched	chr22	19943925	19947783	2	789	1450.9938	394.2876
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5368_lociStitched	chr19	10765711	10769545	2	573	1647.8532	366.5304
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6653_lociStitched	chr2	226791102	226794906	4	1425	2550.2016	459.5232
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1800_lociStitched	chr11	44728870	44732657	2	1070	2272.2	487.0082
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9606_lociStitched	chr7	5424178	5427963	2	3703	4814.1415	300.529
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4231_lociStitched	chr16	89118030	89121812	4	1329	2092.5806	311.2586
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7467_lociStitched	chr3	13015680	13019452	2	466	2159.0928	412.2796
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_990_lociStitched	chr1	207822183	207825945	4	1908	3892.1652	573.705
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5420_lociStitched	chr19	13151995	13155722	3	3197	4138.0881	342.1386
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4679_lociStitched	chr17	50686252	50689972	3	994	2556.012	421.104
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1391_lociStitched	chr10	75191488	75195197	4	1090	1743.9718	415.0371
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9795_lociStitched	chr7	75982794	75986428	3	879	1744.6834	248.5656
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5284_lociStitched	chr19	4370898	4374512	4	1100	2033.2364	316.225
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4008_lociStitched	chr16	29824259	29827845	3	3174	3680.3118	331.705
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2841_lociStitched	chr12	123140155	123143729	5	1334	2951.7666	503.2192
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6432_lociStitched	chr2	144513985	144517537	4	2850	3421.6416	335.3088
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4228_lociStitched	chr16	88922901	88926446	3	2971	3272.035	279.346
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5295_lociStitched	chr19	4742120	4745620	2	848	1877.75	312.55
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3621_lociStitched	chr15	60390913	60394405	2	732	2090.3112	452.5632
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8628_lociStitched	chr5	134508950	134512408	2	705	1956.1906	408.044
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10854_lociStitched	chr9	129138126	129141523	4	2971	3791.7314	304.0315
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_193_lociStitched	chr1	21639064	21642424	2	544	1301.328	271.152
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_461_lociStitched	chr1	54272017	54275369	4	2539	2956.464	378.1056
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5844_lociStitched	chr19	54207128	54210457	3	2686	3763.1016	456.4059
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6909_lociStitched	chr20	47333743	47337050	4	1387	2181.9586	310.858
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9880_lociStitched	chr7	100544884	100548155	4	2220	3151.6085	450.4167
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7257_lociStitched	chr22	37196207	37199401	4	2415	3520.1074	417.7752
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9379_lociStitched	chr6	111589057	111592238	5	1735	2197.4348	306.0122
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7126_lociStitched	chr21	45292115	45295295	4	1913	2789.178	441.066
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5118_lociStitched	chr18	50422603	50425780	2	517	1761.6465	330.7257
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7279_lociStitched	chr22	37750034	37753200	3	1106	1922.0786	286.8396
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_6098_lociStitched	chr2	43219850	43222991	3	2603	2963.5335	355.2471
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7371_lociStitched	chr22	46033500	46036629	3	1010	1648.3572	267.5295
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7273_lociStitched	chr22	37613379	37616499	2	544	1025.544	353.808
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10416_lociStitched	chr8	142921566	142924683	3	2679	2939.331	218.19
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8522_lociStitched	chr5	90931882	90934978	3	1137	1969.3656	394.74
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5711_lociStitched	chr19	45097872	45100933	2	2757	2997.3312	290.795
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3456_lociStitched	chr14	94598870	94601917	5	1688	2250.5142	346.7486
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1712_lociStitched	chr11	2561600	2564643	3	1976	2456.0053	270.5227
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2217_lociStitched	chr11	125068789	125071807	3	2358	2809.1544	285.8046
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4449_lociStitched	chr17	19446750	19449752	3	2324	3040.7258	461.7076
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10520_lociStitched	chr9	33158838	33161752	4	1509	2663.9788	375.3232
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3618_lociStitched	chr15	60371684	60374583	2	760	1475.8809	317.4405
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7271_lociStitched	chr22	37561931	37564830	4	2285	2884.2151	318.6001
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_799_lociStitched	chr1	156502394	156505289	3	2250	3294.51	396.036
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3224_lociStitched	chr14	35400900	35403786	4	2073	2429.7234	304.7616
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10725_lociStitched	chr9	104990799	104993685	3	1870	2710.2426	432.9
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_195_lociStitched	chr1	21765278	21768142	3	955	1946.088	299.5744
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4574_lociStitched	chr17	42246817	42249663	4	1718	2696.3004	490.6504
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5315_lociStitched	chr19	6272010	6274852	3	1927	2153.0992	301.252
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8290_lociStitched	chr4	139176002	139178840	4	1961	2507.9406	178.5102
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_7420_lociStitched	chr3	4897587	4900412	3	2024	2544.195	365.555
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_4899_lociStitched	chr17	77423266	77426061	3	1544	2331.589	354.406
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5955_lociStitched	chr2	20597383	20600178	3	1011	1599.299	232.8235
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8069_lociStitched	chr4	13988609	13991384	3	1089	1779.0525	332.1675
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9611_lociStitched	chr7	5555449	5558207	3	1734	2257.423	251.5296
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_5212_lociStitched	chr19	1873293	1876044	2	1097	1740.5577	262.7205
5_/mnt/vdb/MACS/human/ENCFF183VRP_peak_803_lociStitched	chr1	156746793	156749512	5	1787	2097.9804	258.5769
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9076_lociStitched	chr6	30614473	30617181	2	2450	2996.1312	275.9452
4_/mnt/vdb/MACS/human/ENCFF183VRP_peak_2406_lociStitched	chr12	45232714	45235388	4	1556	2396.1714	392.5432
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_374_lociStitched	chr1	39104575	39107242	3	1019	1790.0904	256.5654
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_8525_lociStitched	chr5	90965479	90968142	2	821	1812.9704	324.6197
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_322_lociStitched	chr1	32728348	32731006	2	2147	3266.1504	461.6946
1_/mnt/vdb/MACS/human/ENCFF183VRP_peak_9163_lociStitched	chr6	32968219	32970836	1	2618	4267.8036	336.8079
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10857_lociStitched	chr9	129174328	129176943	3	2307	2326.827	209.723
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_3671_lociStitched	chr15	68817319	68819913	2	2280	2243.5506	167.8318
2_/mnt/vdb/MACS/human/ENCFF183VRP_peak_1491_lociStitched	chr10	93465926	93468513	2	1000	1629.5513	243.4367
3_/mnt/vdb/MACS/human/ENCFF183VRP_peak_10713_lociStitched	chr9	104774900	104777478	3	855	1863.6362	335.6556
