REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF483VRP_sorted.bam	ENCFF183PVA_sorted.bam
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8741_lociStitched	chr16	4641603	4659515	5	3874	8893.308	1914.7928
8_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18180_lociStitched	chr5	122511454	122529348	8	2845	8138.1912	1818.0304
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20642_lociStitched	chr7	45632490	45650344	4	1674	6291.7496	1967.5108
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2289_lociStitched	chr10	93430773	93448614	6	2343	7569.9363	1662.7812
8_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14171_lociStitched	chr2	170205322	170223120	8	3738	8094.5304	1890.1476
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9407_lociStitched	chr16	92412205	92429977	5	4458	9776.3772	1908.7128
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21833_lociStitched	chr8	10960799	10978536	7	3022	7997.6133	1677.9202
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7785_lociStitched	chr15	36716071	36733768	4	1267	5117.9724	1821.0213
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13787_lociStitched	chr2	153492215	153509887	6	3770	8054.8976	1813.1472
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6952_lociStitched	chr14	25719020	25736640	5	1429	4634.06	1851.862
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12064_lociStitched	chr19	44882251	44899847	3	1157	5130.9936	1766.6384
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15397_lociStitched	chr3	138053354	138070793	5	2511	7366.2336	1743.9
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23520_lociStitched	chr9	41934887	41952303	6	3826	7487.1384	1711.9928
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18227_lociStitched	chr5	124011298	124028675	7	2854	7720.6011	1734.2246
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3599_lociStitched	chr11	77491399	77508760	4	4097	8085.0177	1777.7664
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4250_lociStitched	chr11	101640959	101658289	3	2431	7292.464	1632.486
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24203_lociStitched	chr9	102709912	102727199	7	4353	10954.7719	1728.7
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20905_lociStitched	chr7	80435344	80452620	6	4212	9377.4128	1896.9048
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1052_lociStitched	chr1	165663185	165680448	4	1646	6099.0179	1753.9208
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_350_lociStitched	chr1	74081603	74098771	4	1000	5833.6864	1838.6928
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_777_lociStitched	chr1	134082688	134099839	5	4563	9578.8335	1807.7154
10_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17325_lociStitched	chr5	24979303	24996351	10	4027	8411.4832	1696.276
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14678_lociStitched	chr3	79977583	79994623	7	2825	6902.904	1506.336
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8987_lociStitched	chr16	24417899	24434870	4	870	5118.4536	1629.216
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1801_lociStitched	chr10	61919602	61936536	6	2691	6282.514	1620.5838
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10300_lociStitched	chr17	47511400	47528328	7	7103	12482.7072	1757.1264
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12687_lociStitched	chr2	31191252	31208165	5	1400	6792.2608	1828.2953
8_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9395_lociStitched	chr16	92340045	92356932	8	4337	8281.3848	1764.6915
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12870_lociStitched	chr2	35487887	35504746	4	889	5558.4123	1755.0219
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14554_lociStitched	chr3	52087829	52104571	3	4332	8769.4596	1664.1548
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24440_lociStitched	chr9	114525747	114542457	6	2823	7529.526	1697.736
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1130_lociStitched	chr1	171064470	171081130	6	1815	12941.488	5917.632
12_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5469_lociStitched	chr12	86881968	86898604	12	10644	17459.482	1726.8168
10_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21091_lociStitched	chr7	100910990	100927360	10	4441	9358.729	1728.672
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17414_lociStitched	chr5	32333627	32349854	7	1813	5767.0758	1598.3595
9_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21629_lociStitched	chr7	142317210	142333424	9	5510	10409.388	1653.828
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3879_lociStitched	chr11	88841582	88857726	5	1588	6210.5968	1729.0224
9_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7981_lociStitched	chr15	73730454	73746550	9	4345	9948.9376	1756.0736
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_734_lociStitched	chr1	133068527	133084594	4	2794	7294.418	1650.0809
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10629_lociStitched	chr17	83110101	83126166	5	2722	6813.1665	1608.1065
10_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23577_lociStitched	chr9	44478704	44494736	10	6647	11528.6112	1676.9472
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14038_lociStitched	chr2	166180428	166196433	3	631	5097.5925	1693.329
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14217_lociStitched	chr2	173046199	173062127	5	2270	8027.712	1780.7504
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14994_lociStitched	chr3	96486225	96502107	5	3682	8210.994	1751.7846
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18257_lociStitched	chr5	124234492	124250288	5	2539	6223.624	1443.7544
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3127_lociStitched	chr11	55417299	55433072	6	4499	8731.9328	1457.4252
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4610_lociStitched	chr11	117120400	117136139	6	2059	6840.1694	1691.9425
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16266_lociStitched	chr4	118260982	118276705	4	1215	5834.8053	1732.6746
10_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4179_lociStitched	chr11	100388448	100404135	10	5868	9917.3214	1742.8257
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21742_lociStitched	chr7	143357770	143373392	5	1499	6116.013	1510.6474
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_83_lociStitched	chr1	35926214	35941827	3	724	4846.2752	1522.2675
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10005_lociStitched	chr17	31877630	31893209	7	3966	6130.3365	1489.3524
11_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2689_lociStitched	chr11	5886922	5902420	11	7260	12573.5274	1597.8438
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16552_lociStitched	chr4	132945770	132961239	6	3815	7567.4348	1553.0876
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19964_lociStitched	chr6	146672250	146687657	5	3571	7470.8543	1520.6709
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2341_lociStitched	chr10	99283796	99299191	5	3441	5360.539	1485.6175
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24345_lociStitched	chr9	108104709	108120097	3	1331	5710.4868	1635.7444
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2436_lociStitched	chr10	120417853	120433150	3	1030	4994.4705	1566.4128
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2984_lociStitched	chr11	46057774	46073069	4	1793	5703.5055	1358.196
8_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23205_lociStitched	chr8	126582997	126598270	8	9253	17206.5618	1399.0068
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11943_lociStitched	chr19	36115243	36130465	5	3748	7227.4056	1301.481
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9110_lociStitched	chr16	34080925	34096049	5	2082	6194.7904	1498.7884
8_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14046_lociStitched	chr2	166398090	166413195	8	3992	8274.519	1715.928
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16737_lociStitched	chr4	136133800	136148905	7	9018	14583.8775	1563.3675
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22542_lociStitched	chr8	85367072	85382116	5	3515	6945.8148	1424.6668
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13741_lociStitched	chr2	152693440	152708481	4	2611	7051.2208	1586.8255
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16659_lociStitched	chr4	134292816	134307855	5	1374	4794.4332	1636.2432
8_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14106_lociStitched	chr2	167583016	167598024	8	4920	9307.9616	1619.3632
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24226_lociStitched	chr9	103678176	103693167	5	2753	6482.1084	1374.6747
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7226_lociStitched	chr14	54990487	55005434	7	9342	13311.7982	1405.018
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16909_lociStitched	chr4	142166080	142181009	5	1732	5844.7035	1395.8615
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24633_lociStitched	chrX	12077327	12092147	6	6103	8316.984	869.934
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16718_lociStitched	chr4	135644439	135659254	7	1807	6604.527	1625.2055
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10766_lociStitched	chr18	4993731	5008519	4	3004	6512.6352	1469.9272
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22648_lociStitched	chr8	94898840	94913584	3	2289	6503.5784	1561.3896
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8326_lociStitched	chr15	84251494	84266215	6	2076	6396.2745	1719.4128
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19815_lociStitched	chr6	128119844	128134555	7	2727	6705.2738	1599.0857
8_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20065_lociStitched	chr7	6770265	6784969	8	2418	6849.1232	1489.5152
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15922_lociStitched	chr4	62660070	62674752	3	3076	6628.923	1513.7142
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15874_lociStitched	chr4	57559103	57573696	7	6248	10381.4602	1481.1895
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4646_lociStitched	chr11	117875453	117890039	3	686	5262.6288	1607.3772
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20285_lociStitched	chr7	25267493	25282006	5	4912	10053.1551	1545.6345
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12350_lociStitched	chr2	13371357	13385867	5	2695	5088.657	1440.843
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14145_lociStitched	chr2	168114692	168129115	3	1515	5786.5076	1484.1267
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3226_lociStitched	chr11	60209283	60223686	4	3689	7339.7688	1404.2925
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9272_lociStitched	chr16	59586910	59601276	5	2979	6377.0674	1182.3218
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20567_lociStitched	chr7	44469593	44483897	6	5069	8792.6688	1564.8576
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_469_lociStitched	chr1	86433799	86448098	5	5623	13589.7696	1444.199
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18312_lociStitched	chr5	125392601	125406884	5	4017	8249.8608	1415.4453
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4059_lociStitched	chr11	97804883	97819154	4	1275	6467.6172	1528.4241
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17605_lociStitched	chr5	64230323	64244553	5	1587	4962.001	1347.581
9_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12129_lociStitched	chr19	46518421	46532648	9	5571	9234.7457	1418.4319
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12662_lociStitched	chr2	30833413	30847630	4	2856	8085.2079	2429.6853
8_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8094_lociStitched	chr15	77202803	77217007	8	4342	8066.4516	1352.2208
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23992_lociStitched	chr9	72639275	72653467	2	2493	6030.1808	1361.0128
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7652_lociStitched	chr14	121422211	121436401	5	1672	3994.485	1386.363
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12610_lociStitched	chr2	30600510	30614693	4	2909	7687.186	1604.0973
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10544_lociStitched	chr17	73067247	73081421	5	1407	5366.2764	1533.6268
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11155_lociStitched	chr18	54979129	54993287	4	6523	10577.4418	1244.4882
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16858_lociStitched	chr4	141277882	141292038	4	1813	4941.8596	1479.302
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19714_lociStitched	chr6	124745214	124759299	3	3226	7691.8185	1439.487
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22286_lociStitched	chr8	70597774	70611806	4	3656	8563.7296	1519.6656
9_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21658_lociStitched	chr7	142474747	142488761	9	8678	13792.5788	1489.6882
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20382_lociStitched	chr7	28796502	28810509	5	5505	10304.9499	1361.4804
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21287_lociStitched	chr7	116184448	116198399	6	1890	7172.2091	1488.5717
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4532_lociStitched	chr11	115830612	115844560	6	7534	12505.7768	1528.7008
12_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2753_lociStitched	chr11	11871223	11885169	12	5104	8463.8274	1341.6052
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12190_lociStitched	chr19	53312443	53326385	3	2806	6469.088	1367.7102
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17446_lociStitched	chr5	33692403	33706295	4	2002	6575.0836	1615.6396
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14549_lociStitched	chr3	52033917	52047800	3	3153	6105.7434	1343.8744
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13812_lociStitched	chr2	154389817	154403673	3	1372	3554.064	1432.7104
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16832_lociStitched	chr4	140611243	140625088	4	1893	5546.307	1452.3405
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1676_lociStitched	chr10	45473114	45486889	4	1819	2794.9475	1124.04
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4318_lociStitched	chr11	102630787	102644516	3	1230	4876.5408	1337.2046
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24901_lociStitched	chrX	102003995	102017721	3	1187	3394.4398	878.464
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23766_lociStitched	chr9	61360858	61374583	2	3273	7676.3925	1441.125
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14622_lociStitched	chr3	65858616	65872339	4	2101	5600.3563	1158.2212
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11463_lociStitched	chr18	82854932	82868645	3	1609	3997.3395	1187.5458
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17021_lociStitched	chr4	150556390	150570092	2	1575	4753.2238	1259.2138
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18097_lociStitched	chr5	118465085	118478747	3	1630	4385.502	1296.5238
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1095_lociStitched	chr1	168416823	168430475	3	1648	4589.8024	1239.6016
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10497_lociStitched	chr17	70738063	70751715	4	2005	4005.4968	1296.94
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6180_lociStitched	chr13	49306693	49320337	2	1310	3532.4316	1402.6032
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1880_lociStitched	chr10	70119351	70132982	5	2600	5557.3587	1364.4631
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9130_lociStitched	chr16	35211767	35225384	7	3203	6890.202	1303.1469
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7407_lociStitched	chr14	65331646	65345256	4	2857	5955.736	1435.855
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11393_lociStitched	chr18	75493377	75506953	7	7090	10632.7232	1478.4264
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13970_lociStitched	chr2	163684823	163698395	4	2792	7022.1528	1366.7004
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5239_lociStitched	chr12	76435104	76448665	3	1047	3119.03	1384.5781
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1999_lociStitched	chr10	79840781	79854339	4	3246	7319.9642	1412.7436
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7169_lociStitched	chr14	52244670	52258226	3	1224	2914.54	1270.1972
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6642_lociStitched	chr13	104627329	104640856	3	830	3928.2408	1221.4881
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19278_lociStitched	chr6	83443886	83457371	2	2222	8987.7525	1448.289
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17045_lociStitched	chr4	151095585	151109045	4	2427	6042.194	1253.126
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15633_lociStitched	chr4	32238215	32251661	4	4950	8161.722	1280.0592
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18676_lociStitched	chr5	148977596	148991019	3	813	3042.9941	1310.0848
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24662_lociStitched	chrX	13230419	13243825	4	2552	4209.484	872.7306
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17023_lociStitched	chr4	150745704	150759071	5	1790	5223.8236	1315.3128
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23697_lociStitched	chr9	57420338	57433699	3	971	4192.6818	1263.9506
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10648_lociStitched	chr17	83296116	83309417	3	939	3088.4922	1387.2943
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9855_lociStitched	chr17	26940968	26954250	5	4663	7703.56	1358.7486
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5616_lociStitched	chr12	109436851	109450072	3	802	4549.3461	1211.0436
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9826_lociStitched	chr17	26583960	26597160	4	3296	5703.72	1312.08
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6114_lociStitched	chr13	45526338	45539536	6	3574	7472.7076	1336.9574
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16247_lociStitched	chr4	117189323	117202514	3	709	2262.2565	1366.5876
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18660_lociStitched	chr5	147645104	147658283	2	1089	2627.8926	1194.0174
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19251_lociStitched	chr6	82761279	82774451	6	4713	7544.9216	1203.9208
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6125_lociStitched	chr13	46413495	46426655	5	3383	7799.932	1075.172
8_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2989_lociStitched	chr11	46202168	46215311	8	3610	6928.9896	1328.7573
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8440_lociStitched	chr15	93686360	93699464	4	1564	3986.2368	1289.4336
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21735_lociStitched	chr7	143111905	143125006	7	2657	5892.8298	1252.4556
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5670_lociStitched	chr12	111682248	111695307	6	3083	6999.624	1513.5381
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18937_lociStitched	chr6	34598096	34611141	5	4229	7232.148	1226.23
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9822_lociStitched	chr17	26535370	26548398	3	652	3326.0484	1297.5888
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3868_lociStitched	chr11	88582301	88595313	6	2372	5129.3304	1214.0196
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22931_lociStitched	chr8	120449746	120462756	3	1031	5024.462	1450.615
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4559_lociStitched	chr11	116094057	116107059	7	4861	8083.3434	1422.4188
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4622_lociStitched	chr11	117307839	117320837	6	2975	6943.5316	1597.4542
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24155_lociStitched	chr9	96782905	96795897	2	653	3235.008	1299.2
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10670_lociStitched	chr17	84148642	84161603	3	696	5190.8805	1395.8997
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4745_lociStitched	chr11	120304383	120317333	5	4496	9106.44	1300.18
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8133_lociStitched	chr15	78437220	78450132	4	1901	4764.528	1345.4304
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13658_lociStitched	chr2	144164932	144177812	4	2259	5709.704	1360.128
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22456_lociStitched	chr8	83862452	83875324	2	753	2172.7936	1171.352
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15547_lociStitched	chr4	9015541	9028394	2	1333	3362.3448	1323.859
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23174_lociStitched	chr8	125557757	125570520	3	2141	5243.0404	1359.2595
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16004_lociStitched	chr4	86886239	86898998	2	577	2810.8077	1177.6557
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18546_lociStitched	chr5	140502649	140515372	2	1169	4917.4395	1353.7272
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19194_lociStitched	chr6	71978830	71991543	3	681	4258.855	1304.3538
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11558_lociStitched	chr19	5059308	5072011	4	3221	6374.3654	1251.2455
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20088_lociStitched	chr7	12949092	12961772	3	1325	2869.484	1233.764
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21548_lociStitched	chr7	138907273	138919901	2	2817	4518.2984	1083.4824
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4017_lociStitched	chr11	97139098	97151716	2	2261	4750.677	1362.744
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2795_lociStitched	chr11	18957598	18970199	3	904	4037.3604	1107.6279
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4686_lociStitched	chr11	119078568	119091154	3	2886	6744.8374	1339.1504
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3577_lociStitched	chr11	76482806	76495387	4	2893	6521.9904	1090.7727
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8311_lociStitched	chr15	83523070	83535639	5	2936	5502.7082	1294.607
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3322_lociStitched	chr11	68590641	68603209	4	2607	6025.0992	1256.8
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5467_lociStitched	chr12	86855614	86868159	2	390	3291.808	1405.04
7_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4782_lociStitched	chr11	120695233	120707710	7	2560	5982.7215	1305.0942
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22135_lociStitched	chr8	46151579	46164051	2	1926	3489.6656	1141.188
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19780_lociStitched	chr6	127329207	127341652	6	3004	6793.7255	1285.5685
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2617_lociStitched	chr11	3337048	3349490	4	1556	4333.5486	1363.6432
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15472_lociStitched	chr3	152133649	152146025	3	1224	3383.5984	1150.968
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3565_lociStitched	chr11	76363271	76375616	5	2276	5542.905	1239.438
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17096_lociStitched	chr4	154410433	154422777	4	1096	4763.5496	1293.6512
4_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11309_lociStitched	chr18	65515454	65527741	4	2188	5416.1096	1261.8749
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16493_lociStitched	chr4	129913677	129925949	3	1651	4808.1696	1348.6928
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19198_lociStitched	chr6	72188906	72201157	2	738	3059.0747	1256.9526
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4380_lociStitched	chr11	105362996	105375242	6	2459	5625.8124	1213.5786
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16611_lociStitched	chr4	133281618	133293859	2	2031	4481.4301	1226.5482
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14711_lociStitched	chr3	85590098	85602329	2	601	3023.5032	1159.4988
6_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11956_lociStitched	chr19	36669492	36681717	6	1304	4327.65	1134.48
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7331_lociStitched	chr14	61161282	61173498	3	1218	3745.4256	1137.3096
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20440_lociStitched	chr7	29953402	29965611	2	1356	3651.7119	1124.4489
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16795_lociStitched	chr4	137920788	137932977	5	2838	5833.6554	1293.2529
2_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6362_lociStitched	chr13	63260984	63273081	2	534	2597.2259	1118.9725
5_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10819_lociStitched	chr18	11047117	11059194	5	9822	16396.9429	1179.9229
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1328_lociStitched	chr1	190061420	190073488	3	1148	4104.3268	1115.0832
3_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20163_lociStitched	chr7	16980341	16992404	3	1829	3764.8623	1184.5866
