#ENCFF000VHВ_peaks Enhancers
#Created from /mnt/vdb/ROSE/cells/ENCFF000VHВ_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ENCFF000VHD_sorted.bam
#Using cutoff of 15740.7624 for Super-Enhancers
#Created on Sep 12 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF000VHD_sorted.bam	ENCFF000VHL_sorted.bam	enhancerRank	isSuper
9_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6593_lociStitched	chr9	13082303	13095626	9	3470	9366.069	700.7898	185	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_253_lociStitched	chr1	109148850	109162042	6	3345	10917.6992	2280.8968	186	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6746_lociStitched	chr9	107738688	107756617	5	1810	10970.7551	2380.9712	187	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1977_lociStitched	chr14	55102256	55108683	4	3619	9181.6122	635.6303	188	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6768_lociStitched	chr9	112010586	112015229	4	3850	9141.1384	602.1971	189	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_332_lociStitched	chr1	144536343	144552221	6	1970	11100.3098	2576.9994	190	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5803_lociStitched	chr7	1558597	1572278	4	3378	10587.7259	2075.4077	191	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4681_lociStitched	chr3	64344152	64355550	3	1364	19444.988	10939.8004	192	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1471_lociStitched	chr12	47183749	47190600	5	4767	9106.3492	652.9003	193	0
7_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5110_lociStitched	chr4	142598411	142616619	7	3703	8803.568	407.8592	194	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6216_lociStitched	chr8	85839853	85856225	6	2560	10126.082	1781.2736	195	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6827_lociStitched	chr9	127560934	127574228	3	1725	10554.1066	2286.568	196	0
7_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5429_lociStitched	chr5	173451501	173457204	7	3213	9586.1727	1351.611	197	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3483_lociStitched	chr2	26758305	26772287	2	1836	9886.6722	1721.1842	198	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2619_lociStitched	chr16	68732210	68744758	3	2186	9295.5584	1135.594	199	0
7_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3780_lociStitched	chr2	182067588	182080382	7	3472	8739.5814	658.891	200	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4888_lociStitched	chr3	161365817	161371253	4	4043	8288.8128	302.2416	201	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6116_lociStitched	chr8	22738686	22748309	5	2607	8679.946	799.6713	202	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1396_lociStitched	chr12	12871665	12885353	5	2560	8805.4904	992.38	203	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2466_lociStitched	chr15	98890877	98899660	5	2911	8790.0264	1014.4365	204	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3722_lociStitched	chr2	161122695	161135457	4	2714	8826.1992	1083.4938	205	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5662_lociStitched	chr6	111590927	111603235	6	2581	8517.136	870.1756	206	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4652_lociStitched	chr3	58039348	58050905	6	2203	8854.9734	1282.827	207	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3554_lociStitched	chr2	65299555	65316819	4	1603	9414.0592	1864.512	208	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1463_lociStitched	chr12	47097728	47107547	4	2997	8584.7517	1035.9045	209	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2878_lociStitched	chr17	47955372	47960468	2	3183	8632.1144	1100.736	210	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4939_lociStitched	chr3	176402171	176408987	6	3739	8029.9296	519.3792	211	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4715_lociStitched	chr3	100098400	100106291	3	3419	8007.7868	505.8131	212	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5951_lociStitched	chr7	80917284	80924415	5	4584	7859.7882	360.1155	213	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1763_lociStitched	chr12	121795592	121802498	5	3830	8377.6686	897.0894	214	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6763_lociStitched	chr9	108552134	108568083	4	1761	8858.0746	1409.8916	215	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3057_lociStitched	chr17	64984234	64991840	4	2034	9362.2254	1933.4452	216	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_603_lociStitched	chr1	202084523	202088741	5	3040	8237.754	851.1924	217	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6338_lociStitched	chr8	100414613	100418975	3	3164	8569.5852	1196.0604	218	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2425_lociStitched	chr15	96334448	96339648	3	3256	7855.64	483.08	219	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1933_lociStitched	chr14	35332469	35342482	4	1652	8869.5154	1559.0241	220	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2165_lociStitched	chr14	100058310	100068448	4	2417	8076.9446	805.971	221	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_567_lociStitched	chr1	186150322	186155465	6	3646	7578.2105	359.4957	222	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4588_lociStitched	chr3	13533383	13539499	6	2921	8586.864	1394.448	223	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2865_lociStitched	chr17	41534781	41548840	5	2604	8171.0908	985.5359	224	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2326_lociStitched	chr15	87188655	87193508	5	4407	7477.0171	292.1506	225	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1054_lociStitched	chr10	103153005	103170747	5	2367	8386.6434	1217.1012	226	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4573_lociStitched	chr3	9969134	9977965	4	2470	8218.1286	1072.9665	227	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4140_lociStitched	chr20	48011943	48013849	2	1630	8784.9446	1647.5464	228	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2303_lociStitched	chr15	78208809	78216690	5	1876	8565.8589	1458.7731	229	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2583_lociStitched	chr16	30193981	30209780	5	1526	10966.0859	3872.3349	230	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_524_lociStitched	chr1	169517245	169529355	3	2719	8107.645	1030.561	231	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1156_lociStitched	chr11	35387887	35392276	3	3613	7207.6158	201.0162	232	0
7_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_118_lociStitched	chr1	41858492	41868039	7	3470	7991.7937	1000.5256	233	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_19_lociStitched	chr1	8169432	8195398	4	1487	8773.9114	1809.8302	234	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6401_lociStitched	chr8	102805771	102810404	6	2573	8364.8815	1438.0832	235	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3817_lociStitched	chr2	212904411	212913808	4	2809	7402.9566	483.0058	236	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2237_lociStitched	chr15	52287455	52289943	2	2293	7553.0704	644.392	237	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_241_lociStitched	chr1	108455346	108460294	3	2651	8232.9772	1379.9972	238	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1080_lociStitched	chr10	115663944	115671833	5	3498	7132.4449	295.8375	239	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2834_lociStitched	chr17	17693962	17711548	4	1221	8532.7272	1732.221	240	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6545_lociStitched	chr8	143947952	143957638	4	1852	8567.267	1823.8738	241	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_353_lociStitched	chr1	146386610	146397242	3	1189	9106.308	2369.8728	242	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2126_lociStitched	chr14	94598555	94609985	3	2301	8207.883	1500.759	243	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6604_lociStitched	chr9	33228491	33235208	6	3200	7662.7536	958.5159	244	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_545_lociStitched	chr1	181111800	181120192	4	1731	9333.5824	2638.4448	245	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_143_lociStitched	chr1	46171020	46184194	4	1776	8422.1382	1810.1076	246	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_693_lociStitched	chr1	234957660	234963091	4	3963	7041.2915	507.7985	247	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6451_lociStitched	chr8	118876714	118881373	4	3404	6693.1194	162.1332	248	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_854_lociStitched	chr10	9205700	9211330	6	2713	7168.679	640.131	249	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3043_lociStitched	chr17	63837841	63842401	4	2870	7953.552	1449.168	250	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3529_lociStitched	chr2	46963876	46971876	5	2591	7428	947.2	251	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_319_lociStitched	chr1	117588908	117592330	3	2725	7466.4618	1002.646	252	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6991_lociStitched	chrX	116229614	116240205	4	1498	6733.7578	272.1887	253	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1721_lociStitched	chr12	104671276	104679219	4	2460	7275.788	849.901	254	0
8_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_882_lociStitched	chr10	22630430	22635854	8	2876	7050.1152	630.2688	255	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2933_lociStitched	chr17	58658764	58659923	2	1001	8071.7396	1677.1889	256	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4540_lociStitched	chr22	33850898	33859996	4	2384	7123.734	754.2242	257	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5181_lociStitched	chr5	56349892	56358809	5	2558	6768.003	402.1567	258	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5909_lociStitched	chr7	73740603	73746309	5	3096	7234.0668	872.4474	259	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6830_lociStitched	chr9	127965152	127969651	5	2889	7121.0172	825.1166	260	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3205_lociStitched	chr19	12783504	12789447	3	3459	6776.8029	511.6923	261	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5586_lociStitched	chr6	34536105	34552700	3	894	8164.74	1910.0845	262	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_268_lociStitched	chr1	109263006	109277472	4	2318	9494.0358	3256.2966	263	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1182_lociStitched	chr11	61157778	61165189	4	2464	6971.5277	735.9123	264	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6809_lociStitched	chr9	125510399	125515223	4	3564	6891.084	676.3248	265	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3855_lociStitched	chr2	217325632	217332802	5	2709	6746.97	533.448	266	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6708_lociStitched	chr9	94629376	94632580	2	2838	6597.036	396.3348	267	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4945_lociStitched	chr3	180295008	180308265	4	1951	6745.1616	547.5141	268	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4180_lociStitched	chr20	50415216	50424030	3	1931	9274.9722	3099.8838	269	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2779_lociStitched	chr16	88760192	88770593	4	1134	8500.7373	2366.2275	270	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_739_lociStitched	chr10	4721491	4734311	4	1769	6925.364	819.198	271	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_301_lociStitched	chr1	115710918	115714493	3	2521	7068.49	972.7575	272	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1187_lociStitched	chr11	61970834	61974404	3	2835	6736.233	642.243	273	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1192_lociStitched	chr11	62544220	62553147	3	1500	7290.6809	1197.1107	274	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6443_lociStitched	chr8	117224639	117233219	6	1795	6890.598	797.94	275	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3831_lociStitched	chr2	215214918	215219606	6	3760	6254.2608	165.4864	276	0
7_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1016_lociStitched	chr10	93461381	93469869	7	2504	6635.0696	565.3008	277	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3273_lociStitched	chr19	39153877	39161389	4	1965	7255.8408	1231.968	278	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1299_lociStitched	chr11	72780500	72787606	5	1971	7149.3466	1138.3812	279	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2931_lociStitched	chr17	58631250	58632676	2	1193	7636.23	1656.0138	280	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_435_lociStitched	chr1	151987921	151992218	4	2117	6837.8161	892.4869	281	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1626_lociStitched	chr12	64079632	64083978	5	2933	6532.038	614.959	282	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_235_lociStitched	chr1	108235759	108239295	3	2684	6804.6784	916.5312	283	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6090_lociStitched	chr7	156717231	156727694	5	1976	6336.3928	448.8627	284	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6267_lociStitched	chr8	90910536	90916827	5	2278	6617.5029	741.7089	285	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5725_lociStitched	chr6	149074976	149081412	5	2740	6263.5152	424.776	286	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2381_lociStitched	chr15	92637289	92643957	3	2151	6575.9816	745.4824	287	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6099_lociStitched	chr7	157286833	157290948	4	2242	6715.68	916.822	288	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2680_lociStitched	chr16	81275190	81278925	3	2668	6560.901	797.4225	289	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6852_lociStitched	chr9	129166734	129175888	5	1543	7539.2344	1775.876	290	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4960_lociStitched	chr3	189305180	189317259	2	1087	6579.4313	837.0747	291	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2670_lociStitched	chr16	75096021	75110561	4	1836	8514.624	2780.048	292	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3822_lociStitched	chr2	214377057	214383052	6	2619	6222.2105	506.5775	293	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2084_lociStitched	chr14	75554134	75567042	2	585	7224.6076	1525.7256	294	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6027_lociStitched	chr7	116440988	116448298	6	2706	5973.732	279.242	295	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5390_lociStitched	chr5	149128451	149135612	4	1995	6301.68	615.846	296	0
7_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3732_lociStitched	chr2	161865410	161874155	7	2853	5809.3035	140.7945	297	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6310_lociStitched	chr8	95190832	95193944	3	2531	6630.7384	963.7864	298	0
7_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3081_lociStitched	chr17	74756583	74761807	7	3380	6036.8544	407.472	299	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_891_lociStitched	chr10	22673020	22684388	4	2214	6396.7736	782.1184	300	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4389_lociStitched	chr21	29379171	29387957	5	1642	6142.2926	538.5818	301	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4987_lociStitched	chr4	6689456	6696409	2	1579	6334.183	731.4556	302	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5215_lociStitched	chr5	67157337	67162939	4	2459	6038.3958	471.1282	303	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3373_lociStitched	chr2	1625704	1633011	4	2004	6327.1313	819.8454	304	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5955_lociStitched	chr7	80940012	80944833	5	2520	5824.2501	332.649	305	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6835_lociStitched	chr9	128001085	128008462	2	1052	6837.7413	1414.9086	306	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2545_lociStitched	chr16	15486405	15490800	3	2341	6182.4465	770.4435	307	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1751_lociStitched	chr12	120229300	120232969	4	2719	6170.1573	768.6555	308	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5308_lociStitched	chr5	118007244	118012673	5	2707	5740.6246	390.888	309	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4057_lociStitched	chr20	45341724	45346414	5	2721	6117.167	768.691	310	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5491_lociStitched	chr6	15087389	15091797	4	3085	5653.7008	316.9352	311	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2715_lociStitched	chr16	85352390	85355543	3	2782	6050.9223	721.4064	312	0
6_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4404_lociStitched	chr21	34727590	34734568	6	2196	5770.806	445.1964	313	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6965_lociStitched	chrX	37904560	37913744	3	1414	5704.1824	389.4016	314	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6559_lociStitched	chr9	4862471	4868021	5	2662	5799.195	495.06	315	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2926_lociStitched	chr17	58377863	58388882	2	1062	7157.9424	1884.249	316	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4045_lociStitched	chr20	41649088	41651513	2	2041	5961.3775	694.52	317	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_974_lociStitched	chr10	63703270	63712914	2	579	5978.3156	723.3	318	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6840_lociStitched	chr9	128071884	128082214	3	1606	6873.582	1656.932	319	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5033_lociStitched	chr4	74472810	74481632	3	1646	5495.2238	366.113	320	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5066_lociStitched	chr4	104966131	104973383	4	1822	5328.0444	205.2316	321	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1106_lociStitched	chr11	9103179	9111740	4	1427	5531.2621	429.7622	322	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1748_lociStitched	chr12	120077991	120080963	2	2520	5427.4664	326.6228	323	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6431_lociStitched	chr8	115865442	115869320	5	2721	5538.1718	438.6018	324	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_238_lociStitched	chr1	108380542	108383788	3	1816	6073.266	1027.359	325	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_229_lociStitched	chr1	107754532	107758687	3	2660	5541.108	520.6215	326	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6914_lociStitched	chr9	134409847	134413920	3	2019	5848.828	831.2993	327	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1149_lociStitched	chr11	35321698	35327021	4	1811	5603.5221	588.1915	328	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1740_lociStitched	chr12	116425837	116434867	3	1719	6086.22	1090.824	329	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5400_lociStitched	chr5	154286540	154297673	3	1362	5894.9235	946.305	330	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5673_lociStitched	chr6	122691634	122698545	5	2014	5271.7108	324.1259	331	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1292_lociStitched	chr11	72038901	72042694	3	3050	5429.3002	492.7107	332	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_36_lociStitched	chr1	16607401	16609508	2	1828	5606.5163	695.31	333	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4770_lociStitched	chr3	129484880	129487600	2	2238	5553.152	656.88	334	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4598_lociStitched	chr3	15633344	15637563	3	2305	5480.481	615.974	335	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4929_lociStitched	chr3	175334652	175338765	4	2581	5153.589	290.7891	336	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6614_lociStitched	chr9	37953059	37965300	3	1029	5874.4559	1019.6753	337	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4316_lociStitched	chr20	56605422	56607786	2	2005	5413.7964	561.9228	338	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6937_lociStitched	chrX	2629110	2632562	1	3453	4944.6448	93.5492	339	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1084_lociStitched	chr10	115705910	115712770	4	1989	5070.226	234.612	340	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4501_lociStitched	chr22	24195995	24208072	3	1809	5474.5041	642.4964	341	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4308_lociStitched	chr20	54076003	54084866	2	563	15721.1894	10905.0352	342	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3108_lociStitched	chr17	79988522	79994403	3	1596	5400.5223	610.4478	343	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1289_lociStitched	chr11	71480348	71488729	4	1896	5987.3864	1202.6735	344	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3930_lociStitched	chr2	232651291	232656396	4	1905	5571.597	817.821	345	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5457_lociStitched	chr5	178123310	178125433	2	1754	5827.2104	1076.5733	346	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3913_lociStitched	chr2	226150418	226156961	5	2031	4971.3714	263.0286	347	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5248_lociStitched	chr5	69517431	69528976	4	1298	5509.274	831.24	348	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4466_lociStitched	chr21	40403571	40416562	3	1087	6248.671	1581.0047	349	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_819_lociStitched	chr10	8970841	8978087	4	1161	5188.136	522.4366	350	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_661_lociStitched	chr1	218479302	218481666	3	1926	4999.6236	342.78	351	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6740_lociStitched	chr9	105910915	105914573	4	2705	5053.8928	401.6484	352	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3208_lociStitched	chr19	13152230	13163822	2	911	5859.756	1212.5232	353	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2806_lociStitched	chr17	4159988	4163499	3	2386	5058.9999	418.1601	354	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2169_lociStitched	chr14	100093363	100098806	3	1589	5129.4832	490.9586	355	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4657_lociStitched	chr3	61626561	61629151	2	1879	5691.007	1059.569	356	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6696_lociStitched	chr9	92147542	92151572	2	1482	5615.402	1011.53	357	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6497_lociStitched	chr8	126563869	126571385	2	860	6160.8652	1564.8312	358	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4696_lociStitched	chr3	97196528	97203304	3	1028	5093.5192	502.7792	359	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6648_lociStitched	chr9	81317384	81322618	5	2029	5101.0564	513.4554	360	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3589_lociStitched	chr2	85395403	85397963	2	2440	5079.552	502.016	361	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5638_lociStitched	chr6	82566687	82571897	5	2652	4847.384	277.172	362	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3678_lociStitched	chr2	138489820	138494860	4	2609	4779.936	212.688	363	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4640_lociStitched	chr3	50602221	50605996	4	2421	5146.835	591.165	364	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_89_lociStitched	chr1	32754356	32760663	5	2011	5299.7721	751.7944	365	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3549_lociStitched	chr2	62305451	62308564	2	2060	4943.444	404.0674	366	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4024_lociStitched	chr20	25232860	25238657	2	1118	5663.0893	1130.415	367	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4735_lociStitched	chr3	113535696	113538475	2	2000	4917.1626	390.4495	368	0
5_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6254_lociStitched	chr8	90856816	90860911	5	2271	4912.7715	387.7965	369	0
4_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1062_lociStitched	chr10	107609999	107619231	4	1176	4811.7184	288.0384	370	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5346_lociStitched	chr5	137141001	137144458	3	2685	4782.0681	264.1148	371	0
2_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6933_lociStitched	chr9	137611000	137613685	2	1922	5147.4135	649.77	372	0
3_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_917_lociStitched	chr10	33263536	33272983	3	1195	5286.5412	798.2715	373	0
